userId,movieId,rating 
519,1380,4
519,1517,4
519,1704,4
519,1732,5
519,1753,5
519,2019,5
519,2174,4
519,2324,5
519,2363,4
519,2395,5
519,2502,5
519,2700,5
519,2716,5
519,2791,5
519,2857,5
519,2973,5
519,3033,4
519,3253,4
519,3307,5
519,3424,4
519,3481,4
519,3535,5
519,3552,4
519,3608,4
519,3671,5
519,3897,4
519,4002,5
518,3130,2
518,3147,5
519,50,4
519,104,4
519,223,5
519,235,4
519,260,5
519,288,5
519,296,5
519,318,5
519,333,4
519,356,4
519,527,2
519,589,5
519,750,4
519,858,5
519,923,5
519,1036,5
519,1078,5
519,1080,5
519,1136,5
519,1193,5
519,1194,5
519,1199,5
519,1201,5
519,1203,5
519,1206,5
519,1213,5
519,1219,4
519,1220,5
519,1222,5
519,1228,5
519,1230,5
519,1240,5
519,1244,5
519,1258,5
518,2863,3
518,2872,4
518,2875,4
518,2881,4
518,2915,3
518,2916,4
518,2917,3
518,2918,5
518,2926,4
518,2941,3
518,2942,3
518,2950,2
518,2951,4
518,2953,4
518,2956,3
518,2968,4
518,2985,4
518,2986,3
518,2987,5
518,3004,4
518,3016,4
518,3017,4
518,3029,3
518,3034,4
518,3039,4
518,3040,3
518,3042,3
518,3048,3
518,3070,4
518,3071,5
518,3072,2
518,3081,4
518,3100,3
518,3101,4
518,3102,4
518,3104,5
518,3105,4
518,3108,3
518,2791,2
518,2794,2
518,2796,2
518,2797,5
518,2798,3
518,2802,4
518,2803,3
518,2804,5
518,2805,4
518,2808,3
518,2815,3
518,2816,2
518,2822,4
518,2828,3
518,2857,3
518,2860,4
518,2861,4
518,2699,3
518,2701,3
518,2709,4
518,2713,4
518,2716,4
518,2717,3
518,2718,3
518,2720,4
518,2722,4
518,2723,4
518,2724,5
518,2733,2
518,2735,3
518,2736,4
518,2739,5
518,2746,5
518,2751,4
518,2761,5
518,2455,4
518,2456,3
518,2458,3
518,2459,1
518,2463,5
518,2464,3
518,2468,4
518,2471,3
518,2473,3
518,2478,4
518,2485,3
518,2490,4
518,2496,4
518,2504,3
518,2506,4
518,2513,3
518,2514,2
518,2518,4
518,2529,5
518,2558,2
518,2559,3
518,2566,3
518,2567,4
518,2572,4
518,2574,3
518,2580,3
518,2581,5
518,2615,4
518,2622,5
518,2628,5
518,2629,3
518,2640,4
518,2641,3
518,2643,2
518,2657,2
518,2687,5
518,2694,5
518,2310,5
518,2316,3
518,2327,3
518,2331,2
518,2333,4
518,2335,5
518,2340,3
518,2345,4
518,2346,3
518,2354,4
518,2366,3
518,2367,3
518,2369,4
518,2373,3
518,2375,4
518,2376,4
518,2378,3
518,2379,2
518,2380,2
518,2381,2
518,2382,2
518,2385,1
518,2394,4
518,2396,5
518,2398,4
518,2402,3
518,2403,3
518,2405,4
518,2406,5
518,2407,4
518,2408,3
518,2409,3
518,2410,3
518,2411,3
518,2412,3
518,2416,3
518,2418,3
518,2420,4
518,2421,3
518,2422,2
518,2423,3
518,2424,5
518,2429,4
518,2430,4
518,2431,5
518,2432,5
518,2450,2
518,2453,3
518,2194,5
518,2240,3
518,2241,2
518,2243,4
518,2244,3
518,2245,3
518,2247,3
518,2248,5
518,2250,3
518,2253,3
518,2259,3
518,2261,4
518,2265,3
518,2268,5
518,2273,4
518,2291,5
518,2292,4
518,2294,3
518,2296,3
518,2301,3
518,2302,3
518,2108,1
518,2113,3
518,2115,3
518,2120,4
518,2121,5
518,2124,4
518,2125,5
518,2126,3
518,2139,4
518,2141,4
518,2143,5
518,2144,5
518,2145,4
518,2146,3
518,2154,3
518,2168,3
518,2174,4
518,2012,3
518,2020,5
518,2021,4
518,2036,3
518,2042,3
518,2045,4
518,2050,2
518,2052,2
518,2053,3
518,2054,4
518,2072,2
518,2076,3
518,2078,4
518,2081,5
518,2082,4
518,2083,3
518,2087,4
518,2088,3
518,2089,3
518,2090,5
518,2092,2
518,2094,4
518,2095,1
518,2096,5
518,2097,5
518,1845,4
518,1854,4
518,1855,3
518,1874,3
518,1876,4
518,1881,4
518,1902,1
518,1917,5
518,1955,4
518,1959,2
518,1960,5
518,1962,3
518,1967,4
518,1969,3
518,1991,3
518,1994,4
518,2002,3
518,2003,4
518,1605,5
518,1606,3
518,1608,4
518,1614,3
518,1620,4
518,1629,4
518,1639,4
518,1653,4
518,1663,3
518,1674,4
518,1682,4
518,1693,5
518,1702,3
518,1707,4
518,1713,3
518,1721,1
518,1732,2
518,1747,4
518,1760,1
518,1779,3
518,1784,5
518,1799,3
518,1801,5
518,1805,4
518,1812,3
518,1821,4
518,1835,5
518,1839,2
518,1425,3
518,1431,4
518,1432,4
518,1441,3
518,1453,3
518,1457,4
518,1459,5
518,1460,4
518,1473,3
518,1474,2
518,1479,3
518,1485,4
518,1488,4
518,1489,3
518,1500,4
518,1513,4
518,1515,4
518,1517,4
518,1525,1
518,1526,3
518,1541,4
518,1552,4
518,1562,3
518,1566,5
518,1569,2
518,1573,4
518,1580,5
518,1586,4
518,1587,4
518,1592,4
518,1593,3
518,1595,4
518,1270,4
518,1275,5
518,1285,4
518,1286,4
518,1290,4
518,1291,5
518,1297,4
518,1302,5
518,1307,5
518,1321,3
518,1330,4
518,1331,3
518,1333,5
518,1334,3
518,1339,3
518,1342,2
518,1343,3
518,1344,3
518,1345,4
518,1346,4
518,1347,4
518,1350,4
518,1353,3
518,1366,4
518,1372,4
518,1373,3
518,1380,5
518,1393,5
518,1409,3
518,1037,3
518,1042,3
518,1061,5
518,1064,4
518,1081,5
518,1091,2
518,1093,3
518,1094,3
518,1096,3
518,1097,5
518,1101,3
518,1113,3
518,1124,3
518,1127,4
518,1129,3
518,1135,4
518,1136,4
518,1186,4
518,1191,2
518,1193,3
518,1194,3
518,1196,5
518,1197,5
518,1198,5
518,1200,4
518,1201,5
518,1210,5
518,1214,4
518,1215,4
518,1219,3
518,1220,4
518,1221,3
518,1222,4
518,1225,4
518,1234,3
518,1235,4
518,1240,4
518,1242,5
518,1258,3
518,1259,5
518,1261,4
518,1265,3
518,1028,5
518,1029,4
518,1030,3
518,1032,4
518,1033,4
518,1035,5
518,1036,3
518,828,4
518,829,1
518,832,3
518,836,4
518,858,3
518,885,2
518,899,5
518,900,4
518,912,3
518,914,4
518,919,4
518,932,4
518,986,4
518,998,4
518,1005,3
518,1009,3
518,1010,2
518,1012,4
518,1013,5
518,1014,5
518,1016,2
518,1017,4
518,1020,4
518,1021,3
518,1022,5
518,1025,4
518,550,2
518,551,2
518,552,4
518,555,4
518,564,3
518,575,5
518,585,3
518,589,4
518,597,4
518,605,4
518,628,4
518,648,4
518,661,4
518,673,5
518,691,3
518,709,5
518,719,2
518,733,5
518,736,4
518,788,4
518,798,4
518,799,3
518,802,5
518,805,5
518,353,3
518,355,1
518,356,5
518,360,3
518,361,4
518,362,5
518,364,4
518,367,4
518,368,4
518,372,4
518,374,3
518,378,3
518,379,3
518,380,3
518,410,3
518,414,3
518,415,4
518,420,3
518,432,3
518,434,4
518,442,3
518,448,3
518,450,4
518,451,1
518,453,2
518,457,5
518,464,2
518,466,1
518,481,4
518,485,3
518,487,3
518,494,4
518,498,3
518,500,4
518,509,1
518,516,3
518,518,2
518,519,2
518,520,3
518,529,4
518,532,3
518,317,4
518,318,5
518,329,3
518,337,5
518,339,5
518,342,4
518,344,4
518,351,3
518,236,3
518,237,3
518,239,4
518,252,5
518,260,5
518,265,4
518,266,2
518,270,4
518,275,3
518,282,4
518,288,4
518,292,4
518,296,5
518,316,4
518,4,1
518,5,3
518,7,3
518,9,4
518,11,5
518,17,5
518,19,3
518,34,5
518,39,4
518,47,5
518,48,1
518,54,4
518,87,3
518,88,3
518,95,4
518,102,3
518,104,4
518,126,3
518,160,3
518,165,3
518,172,3
518,181,2
518,196,3
518,207,3
518,223,5
518,224,2
518,225,4
518,230,5
517,329,3
517,344,4
517,356,5
517,357,5
517,367,4
517,380,4
517,420,4
517,432,3
517,434,5
517,500,5
517,527,5
517,589,4
517,597,4
518,1,5
516,597,4
516,648,3
516,733,3
516,736,5
516,741,4
516,836,3
516,852,4
516,1036,3
516,1037,3
516,1064,3
516,1079,5
516,1094,3
516,1097,4
516,1100,3
516,1101,4
516,1105,3
516,1124,4
516,1129,3
516,1130,3
517,11,5
517,17,5
517,19,3
517,39,4
517,47,5
517,95,4
517,110,5
517,160,1
517,165,4
517,208,5
517,236,5
517,266,5
517,316,4
517,317,5
516,420,3
516,432,3
516,442,3
516,446,4
516,460,3
516,464,3
516,466,3
516,468,3
516,474,3
516,485,3
516,494,4
516,527,5
516,529,3
516,552,3
516,555,3
516,589,4
516,230,5
516,236,3
516,237,3
516,251,3
516,256,3
516,266,3
516,267,3
516,278,3
516,292,4
516,296,5
516,305,3
516,315,3
516,316,3
516,317,3
516,318,5
516,329,3
516,337,5
516,339,3
516,344,4
516,349,4
516,353,4
516,356,4
516,357,4
516,360,3
516,364,3
516,365,3
516,370,3
516,374,3
516,380,3
516,382,4
516,384,3
516,30,4
516,31,4
516,32,4
516,34,3
516,39,3
516,44,3
516,47,4
516,79,3
516,95,4
516,110,4
516,112,3
516,140,4
516,154,4
516,155,4
516,161,4
516,163,3
516,165,4
516,168,3
516,188,3
516,191,3
516,193,3
516,196,4
516,225,4
515,3386,4
515,3996,5
515,4019,5
515,4995,5
515,5015,4
515,8827,5
515,33794,5
515,48516,4
515,53125,5
515,54286,5
515,56367,4
515,58559,4
515,59315,5
515,69280,4
515,69757,4
515,70286,5
515,72641,5
515,72998,5
515,80463,5
516,3,3
516,5,3
516,7,4
516,9,3
516,10,4
516,19,3
516,23,3
514,1356,3
514,1357,4
514,1366,4
514,1372,2
514,1373,2
514,1380,3
514,1388,3
514,1389,2
514,1441,2
514,2019,4
514,5060,5
515,60,3
515,519,4
515,1566,4
515,2379,4
515,2422,5
515,2622,2
515,2739,5
515,2804,5
515,3246,5
515,3275,5
514,1242,4
514,1243,5
514,1252,4
514,1258,5
514,1259,4
514,1260,4
514,1261,4
514,1265,4
514,1269,4
514,1270,4
514,1272,5
514,1274,5
514,1275,3
514,1276,5
514,1277,4
514,1279,3
514,1285,4
514,1288,4
514,1289,5
514,1291,3
514,1296,4
514,1297,4
514,1298,5
514,1302,3
514,1304,4
514,1305,4
514,1307,4
514,1321,4
514,1323,2
514,1326,2
514,1327,3
514,1330,3
514,1333,4
514,1334,3
514,1339,3
514,1342,4
514,1343,4
514,1344,4
514,1345,4
514,1347,4
514,1350,4
514,1120,5
514,1124,4
514,1126,3
514,1127,3
514,1128,3
514,1129,3
514,1130,3
514,1135,3
514,1136,4
514,1148,4
514,1150,3
514,1171,4
514,1173,4
514,1175,4
514,1177,3
514,1179,4
514,1186,4
514,1187,4
514,1189,4
514,1191,3
514,1193,5
514,1196,5
514,1197,4
514,1198,5
514,1199,4
514,1200,4
514,1201,5
514,1203,5
514,1204,5
514,1206,5
514,1207,5
514,1208,5
514,1210,4
514,1211,5
514,1213,5
514,1214,5
514,1219,5
514,1220,4
514,1222,5
514,1223,4
514,1225,5
514,1230,4
514,1231,4
514,1235,4
514,1236,4
514,1240,4
514,1097,5
514,1101,3
514,1104,5
514,1111,5
514,1091,3
514,1093,4
514,1094,3
514,1095,4
514,805,3
514,851,4
514,852,3
514,880,1
514,908,5
514,909,5
514,910,4
514,919,4
514,921,3
514,923,5
514,965,4
514,1007,3
514,1011,3
514,1012,4
514,1013,3
514,1015,3
514,1019,3
514,1022,4
514,1025,3
514,1027,3
514,1028,4
514,1029,3
514,1030,3
514,1031,3
514,1032,3
514,1033,4
514,1035,4
514,1036,4
514,1037,3
514,1041,5
514,1077,4
514,1079,4
514,1080,4
514,1081,3
514,1084,4
514,1086,4
514,514,3
514,515,4
514,518,3
514,520,3
514,529,4
514,532,2
514,537,1
514,538,4
514,551,3
514,555,4
514,585,3
514,597,3
514,606,3
514,613,4
514,648,3
514,661,4
514,720,5
514,733,3
514,741,4
514,745,4
514,748,2
514,750,5
514,753,4
514,799,3
514,800,5
514,802,2
514,367,3
514,368,4
514,369,3
514,371,4
514,374,1
514,380,3
514,407,3
514,410,3
514,412,3
514,413,1
514,415,1
514,417,4
514,426,4
514,442,2
514,446,5
514,448,4
514,449,3
514,454,3
514,457,4
514,471,4
514,481,3
514,484,3
514,491,3
514,493,4
514,494,1
514,500,3
514,505,3
514,507,4
514,509,5
514,318,5
514,320,3
514,329,2
514,330,3
514,331,3
514,333,1
514,337,4
514,342,4
514,344,3
514,353,3
514,356,4
514,357,4
514,361,3
514,362,4
514,364,2
514,365,4
514,366,3
514,235,3
514,236,1
514,252,2
514,260,5
514,265,4
514,266,3
514,288,5
514,290,3
514,292,3
514,296,5
514,299,4
514,302,3
514,316,3
514,317,3
514,35,3
514,36,4
514,39,3
514,43,3
514,44,3
514,45,4
514,47,4
514,48,2
514,50,5
514,52,4
514,57,3
514,62,3
514,69,3
514,78,4
514,92,4
514,107,2
514,110,3
514,112,3
514,147,4
514,151,4
514,157,2
514,159,4
514,162,5
514,163,3
514,172,2
514,190,3
514,194,4
514,198,3
514,209,3
514,223,5
514,227,1
514,230,3
512,48780,3
512,60069,4
512,63082,5
512,69122,4
512,72998,4
512,74458,5
512,79132,5
512,84152,5
512,86911,4
512,107141,4
512,116797,5
512,126548,3
513,110,5
513,151,5
513,161,5
513,208,3
513,292,3
513,296,5
513,318,5
513,339,3
513,344,3
513,349,4
513,356,4
513,380,3
513,434,3
513,457,3
513,527,5
514,1,4
514,3,1
514,5,1
514,17,3
514,29,5
514,32,4
514,34,4
512,6942,4
512,8132,5
512,8529,5
511,282,4
511,288,3
511,296,5
511,318,5
511,337,4
511,342,5
511,720,5
512,318,5
512,356,5
512,589,3
512,1198,4
512,1291,4
512,2115,4
512,2424,4
512,3578,5
512,4963,5
512,5064,5
512,5989,5
510,2630,3
510,2696,3
510,2716,3
510,2739,4
510,2753,1
510,2762,3
510,2801,4
510,2858,3
510,2863,5
510,2908,4
510,2919,2
510,2951,4
510,2970,2
510,2973,4
510,3006,3
510,3034,1
510,3036,2
510,3090,3
510,3100,3
510,3125,4
510,3148,2
510,3152,4
510,3260,5
510,3266,1
510,3408,4
510,3418,3
510,3893,4
510,3897,5
510,4424,5
511,11,4
511,31,4
511,36,5
511,50,5
511,58,5
511,94,4
511,125,3
511,193,1
511,223,4
511,235,3
511,237,4
510,1234,4
510,1244,5
510,1265,4
510,1276,4
510,1283,4
510,1291,4
510,1296,5
510,1299,3
510,1300,4
510,1304,4
510,1307,4
510,1357,4
510,1393,1
510,1617,4
510,1643,4
510,1673,4
510,1699,5
510,1701,3
510,1704,1
510,1721,1
510,1747,3
510,1875,1
510,1952,4
510,1953,4
510,1960,5
510,1963,5
510,1965,4
510,2065,4
510,2101,1
510,2108,4
510,2130,4
510,2150,4
510,2300,4
510,2303,2
510,2313,2
510,2396,5
510,2433,2
510,2439,3
510,2481,3
510,1186,4
510,1188,2
510,1193,2
510,1198,3
510,1200,2
510,1201,4
510,1206,5
510,1212,3
510,1213,3
510,1214,2
510,1225,5
510,1230,4
510,1233,5
510,522,1
510,527,2
510,529,4
510,696,3
510,714,1
510,750,5
510,753,3
510,845,5
510,912,5
510,921,4
510,945,4
510,1027,1
510,1041,2
510,1046,2
510,1077,3
510,1079,4
510,1094,5
510,1096,3
510,1131,5
510,1136,1
510,1163,2
510,1172,5
510,1183,4
510,1185,2
509,8949,4
509,8950,3
509,30820,4
509,30850,4
509,32587,2
509,33660,4
509,33794,5
509,34271,4
509,34338,3
510,1,1
510,17,4
510,34,1
510,36,4
510,58,4
510,84,4
510,97,3
510,211,3
510,260,2
510,265,4
510,281,3
510,290,3
510,296,4
510,318,4
510,352,2
510,356,3
510,358,1
510,428,4
510,509,5
510,515,4
510,520,1
509,6711,4
509,6755,2
509,6787,5
509,6796,4
509,6807,4
509,6863,4
509,6867,4
509,6870,4
509,6874,3
509,6881,3
509,6890,3
509,6893,3
509,6932,4
509,6934,4
509,6953,5
509,6993,4
509,7139,4
509,7147,2
509,7149,3
509,7153,5
509,7156,4
509,7158,4
509,7160,4
509,7162,4
509,7171,3
509,7255,1
509,7256,5
509,7263,4
509,7323,4
509,7361,4
509,7438,4
509,7445,3
509,7460,1
509,8042,4
509,8154,4
509,8364,3
509,8366,3
509,8368,3
509,8373,1
509,8376,4
509,8464,3
509,8533,3
509,8622,4
509,8636,3
509,8638,5
509,8781,3
509,8783,3
509,8784,4
509,8798,4
509,6380,4
509,6502,3
509,6537,2
509,6539,4
509,6565,4
509,6612,5
509,6617,4
509,6620,4
509,6663,4
509,6708,3
509,6710,3
509,5349,3
509,5377,3
509,5380,3
509,5388,4
509,5417,3
509,5445,4
509,5464,4
509,5477,4
509,5483,4
509,5502,3
509,5508,2
509,5528,3
509,5572,3
509,5577,4
509,5617,3
509,5669,5
509,5670,4
509,5673,3
509,5782,4
509,5791,3
509,5792,4
509,5810,2
509,5820,4
509,5868,4
509,5902,4
509,5945,3
509,5952,5
509,5954,4
509,5956,4
509,5959,4
509,5989,4
509,5995,4
509,6016,5
509,6218,3
509,6269,5
509,6296,4
509,6306,4
509,6331,4
509,6333,4
509,6337,4
509,6339,5
509,6365,4
509,6367,3
509,6377,4
509,6378,3
509,4345,2
509,4367,3
509,4369,1
509,4378,3
509,4448,3
509,4499,4
509,4641,4
509,4701,3
509,4718,1
509,4720,3
509,4733,4
509,4734,2
509,4761,4
509,4776,4
509,4782,4
509,4823,2
509,4846,4
509,4873,5
509,4874,3
509,4878,4
509,4881,4
509,4888,5
509,4889,4
509,4890,2
509,4896,3
509,4898,4
509,4901,3
509,4903,5
509,4963,2
509,4977,3
509,4979,4
509,4993,5
509,4995,3
509,5009,4
509,5010,4
509,5013,5
509,5015,4
509,5016,2
509,5025,2
509,5060,3
509,5081,4
509,5147,4
509,5225,5
509,5258,4
509,5266,3
509,5293,3
509,3953,3
509,3967,3
509,3969,2
509,3972,4
509,3977,2
509,3978,3
509,3979,1
509,3983,5
509,3993,3
509,3994,3
509,3996,5
509,3998,3
509,4002,4
509,4014,3
509,4017,3
509,4022,3
509,4025,1
509,4027,5
509,4029,3
509,4033,3
509,4034,5
509,4036,3
509,4047,4
509,4056,3
509,4066,3
509,4069,2
509,4161,1
509,4167,3
509,4226,5
509,4235,5
509,4239,3
509,4262,5
509,4306,4
509,4308,1
509,4321,4
509,3747,3
509,3751,3
509,3753,4
509,3760,2
509,3770,2
509,3783,5
509,3793,4
509,3794,2
509,3812,4
509,3821,1
509,3852,4
509,3860,3
509,3863,4
509,3880,4
509,3882,1
509,3893,3
509,3896,2
509,3897,4
509,3910,4
509,3911,5
509,3916,3
509,3948,3
509,3949,5
509,3952,3
509,3178,4
509,3179,4
509,3180,2
509,3188,3
509,3189,4
509,3201,4
509,3249,3
509,3253,3
509,3263,4
509,3266,4
509,3298,4
509,3302,4
509,3307,5
509,3317,4
509,3327,3
509,3328,4
509,3361,3
509,3362,4
509,3363,4
509,3365,4
509,3396,4
509,3408,3
509,3424,3
509,3448,4
509,3467,4
509,3468,5
509,3476,5
509,3481,5
509,3504,4
509,3510,3
509,3526,4
509,3543,4
509,3552,5
509,3555,3
509,3556,3
509,3566,2
509,3571,3
509,3578,3
509,3608,3
509,3617,1
509,3618,4
509,3624,3
509,3629,4
509,3671,4
509,3672,2
509,3686,3
509,3698,2
509,3699,3
509,3717,2
509,3730,4
509,3735,3
509,3744,2
509,2791,4
509,2794,4
509,2797,3
509,2804,3
509,2858,5
509,2862,2
509,2871,5
509,2905,4
509,2912,4
509,2915,3
509,2916,2
509,2918,3
509,2929,4
509,2943,3
509,2966,3
509,2973,4
509,2997,5
509,3006,4
509,3007,5
509,3033,2
509,3037,4
509,3039,4
509,3052,4
509,3067,4
509,3072,4
509,3081,4
509,3083,4
509,3095,4
509,3100,5
509,3104,5
509,3108,4
509,3129,4
509,3130,4
509,3142,4
509,3148,4
509,3152,4
509,3157,3
509,3160,4
509,3168,4
509,3173,2
509,3174,2
509,2706,2
509,2710,4
509,2712,3
509,2716,3
509,2717,2
509,2728,3
509,2734,3
509,2735,2
509,2739,4
509,2745,4
509,2746,1
509,2762,4
509,2769,2
509,2699,1
509,2700,3
509,2702,4
509,2303,4
509,2318,5
509,2324,3
509,2329,4
509,2333,4
509,2340,2
509,2348,4
509,2352,4
509,2356,3
509,2363,3
509,2366,4
509,2369,3
509,2371,4
509,2372,3
509,2375,2
509,2378,2
509,2391,3
509,2395,5
509,2396,5
509,2405,2
509,2406,3
509,2409,3
509,2410,3
509,2411,2
509,2412,2
509,2420,3
509,2423,3
509,2425,4
509,2427,2
509,2437,3
509,2439,4
509,2440,3
509,2441,3
509,2450,1
509,2459,3
509,2463,3
509,2473,4
509,2474,4
509,2478,2
509,2481,5
509,2482,2
509,2492,5
509,2502,2
509,2511,4
509,2529,4
509,2542,5
509,2567,3
509,2571,5
509,2580,3
509,2581,1
509,2583,3
509,2589,2
509,2594,4
509,2598,4
509,2599,3
509,2600,3
509,2610,3
509,2628,3
509,2640,3
509,2641,2
509,2657,2
509,2674,3
509,2677,4
509,2692,5
509,2010,4
509,2019,4
509,2020,4
509,2054,2
509,2064,5
509,2065,4
509,2073,4
509,2076,2
509,2081,3
509,2088,2
509,2099,4
509,2108,3
509,2115,4
509,2126,2
509,2128,4
509,2132,5
509,2144,3
509,2145,2
509,2154,2
509,2165,4
509,2174,3
509,2194,4
509,2231,4
509,2243,4
509,2248,3
509,2253,2
509,2264,3
509,2268,4
509,2271,4
509,2278,4
509,2291,4
509,2302,3
509,1991,3
509,1993,1
509,2003,1
509,1953,3
509,1955,4
509,1959,3
509,1960,4
509,1962,4
509,1963,4
509,1967,2
509,1952,4
509,1653,3
509,1658,3
509,1660,3
509,1663,3
509,1670,4
509,1673,4
509,1674,3
509,1678,3
509,1682,3
509,1693,3
509,1699,3
509,1701,5
509,1704,5
509,1711,4
509,1719,4
509,1721,2
509,1732,5
509,1747,2
509,1753,1
509,1784,4
509,1794,4
509,1797,3
509,1799,3
509,1805,2
509,1810,3
509,1827,4
509,1840,2
509,1845,4
509,1863,2
509,1884,3
509,1897,4
509,1904,4
509,1910,4
509,1914,3
509,1916,3
509,1380,3
509,1388,3
509,1393,4
509,1405,3
509,1408,3
509,1409,3
509,1413,4
509,1419,3
509,1441,3
509,1446,4
509,1449,4
509,1466,4
509,1479,2
509,1482,3
509,1488,3
509,1500,4
509,1501,3
509,1503,3
509,1516,3
509,1517,3
509,1527,3
509,1562,2
509,1569,1
509,1580,2
509,1587,2
509,1589,4
509,1617,4
509,1620,3
509,1627,3
509,1631,3
509,1635,4
509,1639,4
509,1643,4
509,1644,2
509,1645,3
509,1252,4
509,1259,4
509,1263,5
509,1265,2
509,1270,3
509,1272,4
509,1273,3
509,1275,5
509,1276,4
509,1281,4
509,1285,2
509,1288,4
509,1291,4
509,1295,4
509,1296,4
509,1298,5
509,1299,4
509,1300,4
509,1302,4
509,1304,5
509,1307,5
509,1339,2
509,1354,5
509,1357,3
509,1366,3
509,1242,4
509,1243,4
509,1244,5
509,1233,4
509,1234,5
509,1240,3
509,949,2
509,969,2
509,971,4
509,987,3
509,997,3
509,999,3
509,1007,2
509,1020,2
509,1030,3
509,1033,5
509,1036,3
509,1041,3
509,1057,4
509,1060,4
509,1061,4
509,1077,4
509,1078,3
509,1079,4
509,1080,5
509,1091,4
509,1094,4
509,1095,4
509,1096,4
509,1097,3
509,1104,5
509,1114,3
509,1120,3
509,1135,3
509,1136,5
509,1145,3
509,1147,5
509,1148,3
509,1171,3
509,1172,4
509,1173,3
509,1175,3
509,1179,3
509,1183,4
509,1185,4
509,1186,3
509,1188,1
509,1191,3
509,1193,4
509,1196,5
509,1197,4
509,1198,5
509,1199,4
509,1200,4
509,1203,4
509,1206,4
509,1207,4
509,1208,5
509,1210,4
509,1211,4
509,1212,4
509,1213,5
509,1214,4
509,1217,5
509,1219,5
509,1220,4
509,1221,5
509,1222,4
509,1224,3
509,1225,5
509,1226,4
509,1227,4
509,1228,5
509,1230,5
509,1231,4
509,745,4
509,750,4
509,785,2
509,800,4
509,802,2
509,806,3
509,851,3
509,852,3
509,858,5
509,866,3
509,869,3
509,893,4
509,899,3
509,904,4
509,908,4
509,909,4
509,910,3
509,912,5
509,919,4
509,923,5
509,555,3
509,589,2
509,597,2
509,605,2
509,627,3
509,674,2
509,714,2
509,736,2
509,417,3
509,428,4
509,431,3
509,434,2
509,446,5
509,453,2
509,454,3
509,457,4
509,458,3
509,471,4
509,474,4
509,477,3
509,493,3
509,496,3
509,500,3
509,507,4
509,509,3
509,515,4
509,518,2
509,520,1
509,527,5
509,529,4
509,551,3
509,194,4
509,215,5
509,223,4
509,224,3
509,235,5
509,237,3
509,260,5
509,265,3
509,266,4
509,281,5
509,288,3
509,290,4
509,296,5
509,299,3
509,305,2
509,318,4
509,333,2
509,334,4
509,337,5
509,344,2
509,349,3
509,356,4
509,357,3
509,364,4
509,367,2
509,372,3
509,373,4
509,380,2
509,30,3
509,32,4
509,34,3
509,36,5
509,41,5
509,42,2
509,45,4
509,47,4
509,50,5
509,52,4
509,58,3
509,62,3
509,69,4
509,70,1
509,72,3
509,94,5
509,101,5
509,104,2
509,110,5
509,118,3
509,125,4
509,140,2
509,147,3
509,151,4
509,154,4
509,159,3
509,162,5
509,166,1
508,597,2
508,736,3
508,802,4
508,1028,4
508,1079,5
509,1,3
509,3,2
509,11,3
509,17,4
507,748,4
507,802,3
507,832,4
507,880,3
507,1061,2
507,1210,5
507,1356,3
508,11,3
508,32,3
508,34,5
508,41,5
508,47,5
508,50,5
508,161,4
508,230,4
508,252,3
508,288,4
508,296,5
508,316,4
508,318,5
508,339,4
508,342,3
508,355,1
508,356,5
508,380,4
508,457,5
508,471,4
508,500,4
508,527,5
507,1,3
507,3,2
507,9,1
507,32,4
507,36,5
507,62,4
507,95,3
507,112,4
507,260,5
507,376,2
507,494,2
507,648,4
507,671,5
507,673,5
507,728,1
507,733,3
507,736,5
507,745,5
505,30793,3
505,30812,5
505,33493,3
505,36517,4
505,37741,4
505,38038,4
505,39292,4
505,40819,3
505,41285,4
505,43396,4
505,45447,4
505,45517,4
505,46578,3
505,47610,4
505,48394,1
505,48780,1
505,49272,3
505,49286,4
505,49772,3
505,50160,4
505,50872,3
505,52967,3
505,53123,4
505,54259,3
505,55052,4
505,55269,4
505,55451,5
505,55814,4
505,56367,3
505,60069,2
505,64622,3
505,86882,5
506,1,4
506,19,3
506,32,3
506,296,3
506,344,4
506,364,3
506,376,3
506,648,3
506,661,4
506,673,2
506,724,3
506,788,3
506,858,4
505,8638,4
505,8910,3
505,8916,4
505,8958,4
505,8966,4
505,8970,4
505,8972,3
505,25771,2
505,25827,4
505,25850,4
505,25891,3
505,6993,5
505,7013,2
505,7050,4
505,7055,4
505,7132,4
505,7149,4
505,7215,4
505,7216,3
505,7361,3
505,7569,4
505,7573,3
505,7836,3
505,7934,4
505,7983,4
505,8228,3
505,8361,3
505,8533,3
505,8535,5
505,8542,3
505,3675,4
505,3724,3
505,3730,4
505,3741,3
505,3791,4
505,3809,1
505,3897,3
505,3984,4
505,4007,3
505,4014,4
505,4018,3
505,4027,3
505,4085,3
505,4190,3
505,4246,3
505,4310,3
505,4321,4
505,4326,4
505,4361,4
505,4370,1
505,4432,3
505,4447,3
505,4557,4
505,4798,3
505,4857,3
505,4979,3
505,4995,4
505,5060,3
505,5299,4
505,5385,3
505,5445,3
505,5502,3
505,5945,3
505,5995,4
505,6228,3
505,6373,3
505,6377,4
505,6413,5
505,6711,4
505,6777,4
505,6787,5
505,6864,3
505,6867,3
505,6942,3
505,6979,3
505,3035,4
505,3061,4
505,3095,4
505,3097,3
505,3100,3
505,3101,3
505,3105,3
505,3152,4
505,3160,3
505,3168,3
505,3200,4
505,3201,3
505,3210,4
505,3246,3
505,3247,3
